E1,2016/9/12 13:30,3929
E1,2016/9/13 9:30,2470
E1,2016/9/11 8:50,2469
E1,2016/9/13 9:40,2737
E1,2016/9/12 13:00,4599
E1,2016/9/11 8:40,3227
E1,2016/9/12 13:40,3776
E1,2016/9/13 9:00,2190
E1,2016/9/12 13:50,3628
E1,2016/9/13 1:10,1804
E1,2016/9/14 14:00,3755
E1,2016/9/12 16:10,3710
E1,2016/9/14 4:10,325
E1,2016/9/13 1:20,1615
E1,2016/9/14 14:10,3591
E1,2016/9/12 16:20,3741
E1,2016/9/14 4:20,360
E1,2016/9/12 7:40,3941
E1,2016/9/14 14:20,3607
E1,2016/9/13 1:30,1679
E1,2016/9/14 14:40,3790
E1,2016/9/12 7:50,3989
E1,2016/9/14 14:30,3706
E1,2016/9/13 1:40,1358
E1,2016/9/12 16:00,3694
E1,2016/9/14 4:00,262
E1,2016/9/12 7:20,3352
E1,2016/9/14 14:50,4187
E1,2016/9/14 4:50,752
E1,2016/9/12 16:50,3134
E1,2016/9/12 7:30,3623
E1,2016/9/12 7:00,2850
E1,2016/9/14 4:30,507
E1,2016/9/12 16:30,3627
E1,2016/9/11 8:10,3912
E1,2016/9/12 7:10,3059
E1,2016/9/14 4:40,608
E1,2016/9/13 1:00,1941
E1,2016/9/12 16:40,3324
E1,2016/9/11 8:00,4008
E1,2016/9/13 18:00,3095
E1,2016/9/11 18:50,2964
E1,2016/9/13 18:20,3453
E1,2016/9/11 18:40,3212
E1,2016/9/13 18:10,3323
E1,2016/9/11 18:30,3300
E1,2016/9/13 1:50,1534
E1,2016/9/13 18:40,3327
E1,2016/9/13 18:30,3427
E1,2016/9/13 18:50,3234
E1,2016/9/12 2:50,1464
E1,2016/9/10 23:40,4201
E1,2016/9/10 23:50,3954
E1,2016/9/12 2:30,1737
E1,2016/9/12 20:40,5120
E1,2016/9/11 15:50,3671
E1,2016/9/12 2:40,1628
E1,2016/9/12 20:50,4928
E1,2016/9/11 15:40,3919
E1,2016/9/12 2:10,1820
E1,2016/9/13 4:40,252
E1,2016/9/11 2:10,2195
E1,2016/9/12 2:20,1685
E1,2016/9/10 23:00,4778
E1,2016/9/13 4:50,263
E1,2016/9/11 2:00,2170
E1,2016/9/10 23:10,4586
E1,2016/9/10 23:20,4215
E1,2016/9/11 2:30,2416
E1,2016/9/12 2:00,1939
E1,2016/9/10 23:30,4306
E1,2016/9/14 11:00,2233
E1,2016/9/11 2:20,2159
E1,2016/9/13 12:10,3418
E1,2016/9/14 11:10,2488
E1,2016/9/14 1:20,1415
E1,2016/9/13 12:00,3393
E1,2016/9/14 11:20,2864
E1,2016/9/14 1:30,1411
E1,2016/9/13 12:30,3294
E1,2016/9/14 11:30,3321
E1,2016/9/14 1:00,2363
E1,2016/9/13 12:20,3289
E1,2016/9/14 11:40,3523
E1,2016/9/14 1:10,1922
E1,2016/9/14 11:50,3659
E1,2016/9/11 15:30,4216
E1,2016/9/13 12:40,3661
E1,2016/9/13 12:50,3676
E1,2016/9/11 15:20,4230
E1,2016/9/14 1:40,1388
E1,2016/9/11 15:10,3902
E1,2016/9/14 1:50,1641
E1,2016/9/11 15:00,3904
E1,2016/9/11 5:40,758
E1,2016/9/11 5:30,642
E1,2016/9/11 5:50,834
E1,2016/9/11 12:30,4025
E1,2016/9/10 19:10,4073
E1,2016/9/11 12:20,3983
E1,2016/9/11 12:40,4137
E1,2016/9/10 19:00,3933
E1,2016/9/11 12:00,4156
E1,2016/9/11 12:10,4237
E1,2016/9/10 20:40,5573
E1,2016/9/10 19:50,5357
E1,2016/9/13 4:00,215
E1,2016/9/12 19:00,3693
E1,2016/9/10 20:50,4979
E1,2016/9/10 19:40,4865
E1,2016/9/12 19:10,3829
E1,2016/9/13 4:10,202
E1,2016/9/10 19:30,4652
E1,2016/9/13 4:20,201
E1,2016/9/10 19:20,4367
E1,2016/9/13 4:30,248
E1,2016/9/10 20:00,5560
E1,2016/9/12 19:40,5152
E1,2016/9/12 20:20,5657
E1,2016/9/11 5:00,690
E1,2016/9/10 20:10,6054
E1,2016/9/12 20:30,5505
E1,2016/9/12 19:50,5529
E1,2016/9/10 20:20,6038
E1,2016/9/12 19:20,4465
E1,2016/9/12 20:00,5647
E1,2016/9/11 5:20,604
E1,2016/9/10 20:30,5799
E1,2016/9/12 19:30,4817
E1,2016/9/12 20:10,5575
E1,2016/9/11 5:10,499
E1,2016/9/12 1:40,2014
E1,2016/9/12 1:50,1991
E1,2016/9/12 1:20,1675
E1,2016/9/12 1:30,1792
E1,2016/9/14 2:00,1578
E1,2016/9/11 12:50,4011
E1,2016/9/13 13:00,3826
E1,2016/9/13 13:20,4041
E1,2016/9/14 2:30,1395
E1,2016/9/12 15:00,4109
E1,2016/9/13 13:10,3990
E1,2016/9/12 15:10,3775
E1,2016/9/14 2:40,1369
E1,2016/9/13 13:50,2995
E1,2016/9/14 2:10,1601
E1,2016/9/13 13:30,3826
E1,2016/9/13 13:40,3333
E1,2016/9/14 2:20,1618
E1,2016/9/12 9:00,2720
E1,2016/9/12 9:10,2774
E1,2016/9/11 21:40,3938
E1,2016/9/11 21:50,4180
E1,2016/9/14 2:50,1038
E1,2016/9/11 21:30,4039
E1,2016/9/12 18:00,3186
E1,2016/9/12 18:30,3212
E1,2016/9/13 3:30,298
E1,2016/9/11 2:50,2018
E1,2016/9/12 18:40,3570
E1,2016/9/13 3:40,264
E1,2016/9/13 16:50,3167
E1,2016/9/11 2:40,2066
E1,2016/9/12 18:10,3268
E1,2016/9/13 3:50,225
E1,2016/9/12 18:20,3274
E1,2016/9/12 9:40,2639
E1,2016/9/11 21:20,4060
E1,2016/9/12 9:50,2684
E1,2016/9/11 21:10,3991
E1,2016/9/13 3:00,1515
E1,2016/9/12 9:20,2801
E1,2016/9/11 21:00,4122
E1,2016/9/12 18:50,3623
E1,2016/9/13 3:10,949
E1,2016/9/12 9:30,2654
E1,2016/9/13 3:20,427
E1,2016/9/12 10:20,2885
E1,2016/9/13 6:20,1125
E1,2016/9/12 22:00,4172
E1,2016/9/11 17:10,3388
E1,2016/9/12 4:00,419
E1,2016/9/13 6:30,1207
E1,2016/9/12 10:30,2719
E1,2016/9/12 22:10,3887
E1,2016/9/11 17:00,3305
E1,2016/9/12 10:00,2749
E1,2016/9/13 6:40,1368
E1,2016/9/12 10:10,2849
E1,2016/9/13 6:50,1536
E1,2016/9/12 22:50,4182
E1,2016/9/12 22:40,3958
E1,2016/9/11 17:50,3111
E1,2016/9/11 17:40,3130
E1,2016/9/12 10:40,2373
E1,2016/9/13 6:00,735
E1,2016/9/12 22:20,3739
E1,2016/9/11 17:30,3098
E1,2016/9/12 10:50,2289
E1,2016/9/13 6:10,830
E1,2016/9/12 22:30,3753
E1,2016/9/11 17:20,3340
E1,2016/9/13 22:50,3845
E1,2016/9/11 7:50,3964
E1,2016/9/13 22:40,3704
E1,2016/9/12 4:50,881
E1,2016/9/12 4:30,656
E1,2016/9/12 4:40,729
E1,2016/9/14 13:00,4142
E1,2016/9/12 4:10,488
E1,2016/9/14 13:10,4228
E1,2016/9/12 4:20,557
E1,2016/9/14 13:20,4014
E1,2016/9/14 13:30,4534
E1,2016/9/14 13:50,4225
E1,2016/9/14 13:40,4725
E1,2016/9/13 10:10,3102
E1,2016/9/11 7:00,2689
E1,2016/9/13 10:00,2706
E1,2016/9/13 9:50,2894
E1,2016/9/13 10:30,3052
E1,2016/9/11 7:20,3165
E1,2016/9/13 22:10,4521
E1,2016/9/13 10:20,3047
E1,2016/9/11 7:10,2876
E1,2016/9/13 22:00,4343
E1,2016/9/13 10:50,2498
E1,2016/9/11 7:40,4061
E1,2016/9/13 22:30,3793
E1,2016/9/13 10:40,2787
E1,2016/9/11 7:30,3620
E1,2016/9/13 22:20,4124
E1,2016/9/12 1:00,2419
E1,2016/9/14 7:00,2056
E1,2016/9/12 1:10,1951
E1,2016/9/14 7:10,2405
E1,2016/9/14 7:40,2878
E1,2016/9/14 7:50,2898
E1,2016/9/14 7:20,2566
E1,2016/9/14 7:30,2769
E1,2016/9/12 3:20,451
E1,2016/9/12 21:30,5022
E1,2016/9/13 5:50,594
E1,2016/9/12 3:30,397
E1,2016/9/12 21:40,5202
E1,2016/9/12 3:00,1126
E1,2016/9/12 21:10,5195
E1,2016/9/11 1:20,1667
E1,2016/9/11 1:00,2593
E1,2016/9/12 3:10,740
E1,2016/9/12 21:20,5235
E1,2016/9/11 1:10,2131
E1,2016/9/13 5:10,362
E1,2016/9/14 10:00,2869
E1,2016/9/11 1:40,1812
E1,2016/9/14 0:10,1854
E1,2016/9/13 5:20,362
E1,2016/9/14 10:10,2811
E1,2016/9/11 1:30,1605
E1,2016/9/14 0:20,2209
E1,2016/9/12 21:50,5072
E1,2016/9/14 10:20,2629
E1,2016/9/13 5:30,401
E1,2016/9/14 10:30,2420
E1,2016/9/13 5:40,504
E1,2016/9/14 0:00,1813
E1,2016/9/11 1:50,2025
E1,2016/9/13 11:40,3064
E1,2016/9/14 10:40,2150
E1,2016/9/13 23:20,3702
E1,2016/9/14 0:50,2354
E1,2016/9/11 14:20,3424
E1,2016/9/11 14:00,4199
E1,2016/9/13 11:30,2672
E1,2016/9/14 10:50,2019
E1,2016/9/13 23:10,3780
E1,2016/9/11 14:10,3718
E1,2016/9/13 23:50,2492
E1,2016/9/14 0:30,2279
E1,2016/9/13 23:40,3037
E1,2016/9/13 11:50,3131
E1,2016/9/14 0:40,2400
E1,2016/9/13 23:30,3551
E1,2016/9/11 14:50,4009
E1,2016/9/12 3:40,339
E1,2016/9/11 14:40,3788
E1,2016/9/12 3:50,335
E1,2016/9/11 14:30,3421
E1,2016/9/11 23:00,4694
E1,2016/9/11 11:10,2430
E1,2016/9/11 11:20,2539
E1,2016/9/11 11:00,2364
E1,2016/9/13 11:00,2270
E1,2016/9/11 23:50,3066
E1,2016/9/11 23:40,3468
E1,2016/9/11 11:40,3330
E1,2016/9/13 11:20,2499
E1,2016/9/11 23:20,4423
E1,2016/9/11 23:30,4268
E1,2016/9/13 23:00,3788
E1,2016/9/11 11:30,2812
E1,2016/9/11 11:50,3533
E1,2016/9/11 23:10,4654
E1,2016/9/13 11:10,2266
E1,2016/9/12 0:30,2629
E1,2016/9/10 21:10,4018
E1,2016/9/12 0:40,2543
E1,2016/9/10 21:20,4135
E1,2016/9/12 0:10,2464
E1,2016/9/10 21:30,4037
E1,2016/9/12 0:00,2646
E1,2016/9/10 21:40,4122
E1,2016/9/11 4:10,427
E1,2016/9/12 0:20,2338
E1,2016/9/13 5:00,326
E1,2016/9/11 4:00,382
E1,2016/9/10 21:50,4270
E1,2016/9/14 8:10,2483
E1,2016/9/11 4:30,431
E1,2016/9/14 8:20,2463
E1,2016/9/12 21:00,4955
E1,2016/9/11 4:20,449
E1,2016/9/11 4:50,580
E1,2016/9/10 21:00,4124
E1,2016/9/14 8:00,2645
E1,2016/9/11 4:40,484
E1,2016/9/14 8:50,2203
E1,2016/9/14 8:30,2280
E1,2016/9/14 8:40,2297
E1,2016/9/12 12:00,4125
E1,2016/9/13 16:20,3709
E1,2016/9/12 12:10,4677
E1,2016/9/13 16:00,3955
E1,2016/9/13 16:10,3773
E1,2016/9/13 16:40,3596
E1,2016/9/13 16:30,3555
E1,2016/9/12 6:10,1779
E1,2016/9/13 8:40,2347
E1,2016/9/12 12:50,4394
E1,2016/9/11 9:00,2215
E1,2016/9/12 6:20,1914
E1,2016/9/13 8:50,2225
E1,2016/9/12 12:20,4331
E1,2016/9/11 9:20,2499
E1,2016/9/12 6:00,1686
E1,2016/9/12 12:30,4472
E1,2016/9/11 9:10,2331
E1,2016/9/12 12:40,4390
E1,2016/9/13 8:00,2785
E1,2016/9/11 9:40,3053
E1,2016/9/13 8:10,2560
E1,2016/9/11 9:30,2687
E1,2016/9/13 8:20,2243
E1,2016/9/13 8:30,2196
E1,2016/9/11 9:50,3356
E1,2016/9/13 0:40,2188
E1,2016/9/13 19:50,3980
E1,2016/9/12 15:40,3914
E1,2016/9/13 20:30,4286
E1,2016/9/13 19:40,3723
E1,2016/9/13 0:50,2171
E1,2016/9/13 20:20,4515
E1,2016/9/12 15:50,3650
E1,2016/9/12 15:20,3753
E1,2016/9/13 20:50,3993
E1,2016/9/13 20:40,4059
E1,2016/9/12 15:30,3835
E1,2016/9/12 6:50,2527
E1,2016/9/13 0:00,2398
E1,2016/9/14 5:20,1107
E1,2016/9/14 5:30,1003
E1,2016/9/13 0:10,2432
E1,2016/9/12 6:30,1960
E1,2016/9/13 0:20,2372
E1,2016/9/14 5:00,890
E1,2016/9/12 6:40,2216
E1,2016/9/13 0:30,2285
E1,2016/9/14 5:10,1088
E1,2016/9/11 20:10,5453
E1,2016/9/11 19:30,4159
E1,2016/9/11 20:00,5273
E1,2016/9/11 19:20,3937
E1,2016/9/14 5:40,1057
E1,2016/9/11 19:10,3697
E1,2016/9/14 5:50,1036
E1,2016/9/11 19:00,3366
E1,2016/9/11 20:50,4375
E1,2016/9/13 19:10,3248
E1,2016/9/11 20:40,5049
E1,2016/9/13 19:00,3234
E1,2016/9/11 20:30,5131
E1,2016/9/11 19:50,4852
E1,2016/9/13 19:30,3669
E1,2016/9/13 20:10,4421
E1,2016/9/11 20:20,5463
E1,2016/9/13 19:20,3383
E1,2016/9/11 19:40,4465
E1,2016/9/13 20:00,4351
E2,2016/9/13 22:30,1056
E2,2016/9/12 2:30,131
E2,2016/9/13 10:40,2153
E2,2016/9/13 22:20,921
E2,2016/9/12 2:20,193
E2,2016/9/13 4:50,110
E2,2016/9/13 10:50,1966
E2,2016/9/13 22:10,832
E2,2016/9/11 0:20,469
E2,2016/9/13 10:20,1737
E2,2016/9/12 2:10,131
E2,2016/9/13 22:00,933
E2,2016/9/11 0:10,809
E2,2016/9/13 10:30,2076
E2,2016/9/11 0:00,1331
E2,2016/9/12 2:00,147
E2,2016/9/14 6:40,632
E2,2016/9/12 15:50,1518
E2,2016/9/13 10:00,1471
E2,2016/9/14 6:50,700
E2,2016/9/12 15:40,1551
E2,2016/9/13 10:10,1600
E2,2016/9/14 6:20,554
E2,2016/9/12 15:30,1471
E2,2016/9/12 2:50,129
E2,2016/9/14 6:30,594
E2,2016/9/12 15:20,1416
E2,2016/9/12 15:10,1406
E2,2016/9/12 2:40,132
E2,2016/9/14 6:00,388
E2,2016/9/14 6:10,502
E2,2016/9/11 17:00,1393
E2,2016/9/11 17:10,1283
E2,2016/9/11 0:40,290
E2,2016/9/11 17:20,1260
E2,2016/9/11 0:30,368
E2,2016/9/11 17:30,1555
E2,2016/9/11 17:40,1894
E2,2016/9/11 0:50,257
E2,2016/9/11 17:50,1768
E2,2016/9/14 3:10,198
E2,2016/9/14 3:20,205
E2,2016/9/13 1:00,114
E2,2016/9/13 1:10,106
E2,2016/9/14 3:00,192
E2,2016/9/13 1:20,92
E2,2016/9/13 1:30,88
E2,2016/9/11 21:00,937
E2,2016/9/13 1:40,58
E2,2016/9/11 21:10,1014
E2,2016/9/13 1:50,111
E2,2016/9/11 21:20,1018
E2,2016/9/11 8:00,1364
E2,2016/9/12 15:00,1321
E2,2016/9/10 23:00,1073
E2,2016/9/11 21:30,1069
E2,2016/9/13 13:30,1831
E2,2016/9/14 13:00,1877
E2,2016/9/13 13:50,1708
E2,2016/9/11 21:40,1096
E2,2016/9/13 13:40,1843
E2,2016/9/10 23:30,1657
E2,2016/9/11 8:20,918
E2,2016/9/10 23:20,1486
E2,2016/9/13 13:10,2537
E2,2016/9/11 21:50,1069
E2,2016/9/14 13:20,1815
E2,2016/9/11 8:10,1176
E2,2016/9/10 23:10,1267
E2,2016/9/13 13:20,2164
E2,2016/9/14 13:10,1989
E2,2016/9/10 23:50,1478
E2,2016/9/10 23:40,1650
E2,2016/9/13 13:00,2237
E2,2016/9/12 18:00,1646
E2,2016/9/11 14:00,1976
E2,2016/9/11 14:10,2105
E2,2016/9/11 14:20,2185
E2,2016/9/11 14:30,2226
E2,2016/9/14 13:40,1246
E2,2016/9/11 14:40,2306
E2,2016/9/14 13:30,1502
E2,2016/9/11 14:50,2460
E2,2016/9/14 13:50,1147
E2,2016/9/13 18:50,1109
E2,2016/9/12 5:20,309
E2,2016/9/12 5:10,343
E2,2016/9/13 18:30,1074
E2,2016/9/11 3:10,142
E2,2016/9/12 5:00,213
E2,2016/9/13 9:10,901
E2,2016/9/13 18:40,1040
E2,2016/9/11 3:00,140
E2,2016/9/12 18:50,1225
E2,2016/9/13 9:00,909
E2,2016/9/14 3:50,196
E2,2016/9/13 18:10,1280
E2,2016/9/12 18:40,1090
E2,2016/9/13 9:30,933
E2,2016/9/13 18:20,1044
E2,2016/9/12 18:30,977
E2,2016/9/13 9:20,872
E2,2016/9/12 5:50,424
E2,2016/9/14 3:30,233
E2,2016/9/12 18:20,1235
E2,2016/9/13 9:50,1256
E2,2016/9/12 5:40,402
E2,2016/9/14 3:40,218
E2,2016/9/13 18:00,1415
E2,2016/9/12 18:10,1533
E2,2016/9/13 9:40,1031
E2,2016/9/12 5:30,405
E2,2016/9/12 8:10,1032
E2,2016/9/14 10:10,936
E2,2016/9/12 22:50,1153
E2,2016/9/14 10:00,914
E2,2016/9/12 8:00,1196
E2,2016/9/12 22:40,998
E2,2016/9/12 10:50,1577
E2,2016/9/14 10:30,806
E2,2016/9/12 22:30,1051
E2,2016/9/12 10:40,1516
E2,2016/9/14 10:20,944
E2,2016/9/12 22:20,1068
E2,2016/9/12 10:30,1475
E2,2016/9/11 3:30,157
E2,2016/9/12 22:10,1196
E2,2016/9/12 8:50,864
E2,2016/9/12 10:20,1359
E2,2016/9/11 3:20,145
E2,2016/9/12 22:00,1187
E2,2016/9/12 8:40,863
E2,2016/9/12 10:10,1208
E2,2016/9/14 0:40,359
E2,2016/9/11 3:50,144
E2,2016/9/12 8:30,1019
E2,2016/9/12 10:00,1117
E2,2016/9/14 0:50,284
E2,2016/9/11 3:40,150
E2,2016/9/12 8:20,959
E2,2016/9/14 0:20,849
E2,2016/9/14 0:30,434
E2,2016/9/14 0:00,1558
E2,2016/9/14 0:10,1352
E2,2016/9/14 10:50,948
E2,2016/9/14 10:40,830
E2,2016/9/13 22:50,1541
E2,2016/9/13 22:40,1390
E2,2016/9/12 17:30,1374
E2,2016/9/12 17:20,1198
E2,2016/9/12 17:10,1179
E2,2016/9/10 21:00,1143
E2,2016/9/12 17:00,1233
E2,2016/9/13 20:50,986
E2,2016/9/10 21:20,921
E2,2016/9/12 4:10,112
E2,2016/9/13 20:40,1091
E2,2016/9/10 21:10,1008
E2,2016/9/12 4:00,100
E2,2016/9/13 19:40,1570
E2,2016/9/13 20:30,1359
E2,2016/9/10 21:50,945
E2,2016/9/10 21:40,936
E2,2016/9/13 19:50,1766
E2,2016/9/13 20:20,1618
E2,2016/9/10 21:30,914
E2,2016/9/13 20:10,1758
E2,2016/9/13 19:20,1164
E2,2016/9/11 2:20,182
E2,2016/9/12 4:50,162
E2,2016/9/13 19:30,1310
E2,2016/9/11 2:10,170
E2,2016/9/13 20:00,1791
E2,2016/9/12 4:40,118
E2,2016/9/14 4:40,191
E2,2016/9/13 19:00,1219
E2,2016/9/11 2:40,183
E2,2016/9/12 4:30,115
E2,2016/9/14 4:50,216
E2,2016/9/13 19:10,1185
E2,2016/9/11 2:30,167
E2,2016/9/12 4:20,114
E2,2016/9/14 4:20,181
E2,2016/9/14 4:30,195
E2,2016/9/11 2:00,143
E2,2016/9/12 17:50,1626
E2,2016/9/14 4:00,189
E2,2016/9/12 17:40,1336
E2,2016/9/14 4:10,201
E2,2016/9/12 7:40,1198
E2,2016/9/12 7:30,948
E2,2016/9/14 1:50,195
E2,2016/9/12 7:20,829
E2,2016/9/12 7:10,781
E2,2016/9/12 21:50,1114
E2,2016/9/14 1:30,251
E2,2016/9/12 21:40,1198
E2,2016/9/14 1:40,199
E2,2016/9/11 2:50,216
E2,2016/9/12 21:30,1153
E2,2016/9/14 1:10,236
E2,2016/9/12 21:20,1049
E2,2016/9/14 1:20,243
E2,2016/9/12 21:10,1213
E2,2016/9/12 7:50,1179
E2,2016/9/14 1:00,238
E2,2016/9/11 11:00,1507
E2,2016/9/11 11:10,1633
E2,2016/9/13 23:50,1798
E2,2016/9/11 11:20,1822
E2,2016/9/11 23:00,1356
E2,2016/9/13 23:40,1757
E2,2016/9/11 11:30,1943
E2,2016/9/13 11:50,1591
E2,2016/9/11 23:10,1632
E2,2016/9/13 23:30,1793
E2,2016/9/11 11:40,2078
E2,2016/9/11 11:50,2091
E2,2016/9/11 23:20,1789
E2,2016/9/11 23:40,2034
E2,2016/9/13 23:20,2078
E2,2016/9/13 11:30,1321
E2,2016/9/11 23:30,1970
E2,2016/9/13 23:10,1905
E2,2016/9/11 23:50,1660
E2,2016/9/13 11:40,1511
E2,2016/9/14 9:00,1320
E2,2016/9/11 8:40,1070
E2,2016/9/13 7:10,1187
E2,2016/9/11 8:30,1021
E2,2016/9/13 7:00,1146
E2,2016/9/13 7:30,1303
E2,2016/9/11 8:50,1148
E2,2016/9/11 16:00,2110
E2,2016/9/13 7:20,1206
E2,2016/9/13 7:50,1577
E2,2016/9/11 16:10,2195
E2,2016/9/12 21:00,1380
E2,2016/9/13 7:40,1456
E2,2016/9/11 16:20,2185
E2,2016/9/11 16:30,2092
E2,2016/9/11 16:40,1826
E2,2016/9/11 16:50,1541
E2,2016/9/12 7:00,699
E2,2016/9/13 16:50,824
E2,2016/9/13 16:30,1364
E2,2016/9/12 12:10,1017
E2,2016/9/11 5:10,197
E2,2016/9/11 19:00,1578
E2,2016/9/13 16:40,906
E2,2016/9/12 12:00,1195
E2,2016/9/11 5:00,203
E2,2016/9/11 19:10,1698
E2,2016/9/11 5:30,256
E2,2016/9/11 20:00,1712
E2,2016/9/13 16:00,1751
E2,2016/9/11 19:20,1727
E2,2016/9/13 16:20,1601
E2,2016/9/11 5:20,240
E2,2016/9/11 20:10,1835
E2,2016/9/11 19:30,1610
E2,2016/9/13 16:10,1675
E2,2016/9/11 20:20,1749
E2,2016/9/11 19:40,1826
E2,2016/9/11 20:30,1599
E2,2016/9/11 19:50,1786
E2,2016/9/11 20:40,1257
E2,2016/9/11 20:50,1024
E2,2016/9/14 12:30,1629
E2,2016/9/14 12:20,1568
E2,2016/9/14 9:50,831
E2,2016/9/13 4:00,111
E2,2016/9/14 12:50,1647
E2,2016/9/14 12:40,1780
E2,2016/9/11 5:50,340
E2,2016/9/14 9:30,1286
E2,2016/9/13 4:20,106
E2,2016/9/11 5:40,261
E2,2016/9/14 9:40,1050
E2,2016/9/12 12:40,1128
